Player_Name,Player_Img_Url,P_Country_Url
dani olmo,https://img.a.transfermarkt.technology/portrait/big/293385-1617113178.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
kyle walker,https://img.a.transfermarkt.technology/portrait/big/95424-1583400627.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
ilkay gundogan,https://img.a.transfermarkt.technology/portrait/big/53622-1519915654.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/40.png?lm=1520612525
martin odegaard,https://img.a.transfermarkt.technology/portrait/big/316264-1510232173.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/125.png?lm=1520611569
hakim ziyech,https://img.a.transfermarkt.technology/portrait/big/217111-1497885283.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/107.png?lm=1520611569
rodrygo,https://img.a.transfermarkt.technology/portrait/big/412363-1547642877.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
inaki williams,https://img.a.transfermarkt.technology/portrait/big/255508-1447151736.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
paco alcacer,https://img.a.transfermarkt.technology/portrait/big/126716-1567086685.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
carlos soler,https://img.a.transfermarkt.technology/portrait/big/372246-1491813314.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
jose gaya,https://img.a.transfermarkt.technology/portrait/big/221322-1605193468.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
renan lodi,https://img.a.transfermarkt.technology/portrait/big/476352-1554733508.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
steven gerrard,https://img.a.transfermarkt.technology/portrait/big/3109-1464112254.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
wissam ben yedder,https://img.a.transfermarkt.technology/portrait/big/146854-1614089939.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
mesut ozil,https://img.a.transfermarkt.technology/portrait/big/35664-1622641562.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/40.png?lm=1520612525
thomas partey,https://img.a.transfermarkt.technology/portrait/big/230784-1636536627.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/54.png?lm=1520611569
matteo guendouzi,https://img.a.transfermarkt.technology/portrait/big/465830-1640777959.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
florian thauvin,https://img.a.transfermarkt.technology/portrait/big/184892-1568215407.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
suso,https://img.a.transfermarkt.technology/portrait/big/111961-1455551677.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
moussa dembele,https://img.a.transfermarkt.technology/portrait/big/229004-1582554502.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
diego carlos,https://img.a.transfermarkt.technology/portrait/big/329145-1568022060.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
lucas ocampos,https://img.a.transfermarkt.technology/portrait/big/189441-1614951740.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/9.png?lm=1520611569
pau torres,https://img.a.transfermarkt.technology/portrait/big/399776-1568023168.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
david silva,https://img.a.transfermarkt.technology/portrait/big/35518-1538642653.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
marco reus,https://img.a.transfermarkt.technology/portrait/big/35207-1534236293.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/40.png?lm=1520612525
julian brandt,https://img.a.transfermarkt.technology/portrait/big/187492-1615389334.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/40.png?lm=1520612525
georginio wijnaldum,https://img.a.transfermarkt.technology/portrait/big/49499-1469085417.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/122.png?lm=1520611569
gerard pique,https://img.a.transfermarkt.technology/portrait/big/18944-1629107097.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
rodrigo bentancur,https://img.a.transfermarkt.technology/portrait/big/354362-1596001806.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/179.png?lm=1520611569
adrien rabiot,https://img.a.transfermarkt.technology/portrait/big/182913-1568120243.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
sergio ramos,https://img.a.transfermarkt.technology/portrait/big/25557-1640014004.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
tammy abraham,https://img.a.transfermarkt.technology/portrait/big/331726-1568646418.png?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
eder militao,https://img.a.transfermarkt.technology/portrait/big/401530-1568189259.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
granit xhaka,https://img.a.transfermarkt.technology/portrait/big/111455-1583763084.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/148.png?lm=1520611569
ben chilwell,https://img.a.transfermarkt.technology/portrait/big/316125-1620647738.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
antonio rudiger,https://img.a.transfermarkt.technology/portrait/big/86202-1624448001.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/40.png?lm=1520612525
willian,https://img.a.transfermarkt.technology/portrait/big/52769-1575041246.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
piotr zielinski,https://img.a.transfermarkt.technology/portrait/big/181136-1596002218.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/135.png?lm=1520611569
ferland mendy,https://img.a.transfermarkt.technology/portrait/big/291417-1479731632.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
alex sandro,https://img.a.transfermarkt.technology/portrait/big/79960-1474296962.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
hulk,https://img.a.transfermarkt.technology/portrait/big/80562-1563436073.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
robin van persie,https://img.a.transfermarkt.technology/portrait/big/4380-1516382956.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/122.png?lm=1520611569
christopher nkunku,https://img.a.transfermarkt.technology/portrait/big/344381-1613997042.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
zlatan ibrahimovic,https://img.a.transfermarkt.technology/portrait/big/3455-1579506060.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/147.png?lm=1520611569
benjamin pavard,https://img.a.transfermarkt.technology/portrait/big/353366-1570372796.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
manuel neuer,https://img.a.transfermarkt.technology/portrait/big/17259-1540567890.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/40.png?lm=1520612525
lorenzo pellegrini,https://img.a.transfermarkt.technology/portrait/big/286297-1596002391.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/75.png?lm=1520611569
federico bernardeschi,https://img.a.transfermarkt.technology/portrait/big/197300-1642687534.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/75.png?lm=1520611569
corentin tolisso,https://img.a.transfermarkt.technology/portrait/big/190393-1540568459.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
wesley sneijder,https://img.a.transfermarkt.technology/portrait/big/4673-1473587409.jpeg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/122.png?lm=1520611569
jerome boateng,https://img.a.transfermarkt.technology/portrait/big/26485-1540568293.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/40.png?lm=1520612525
denis zakaria,https://img.a.transfermarkt.technology/portrait/big/334526-1533289540.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/148.png?lm=1520611569
dejan kulusevski,https://img.a.transfermarkt.technology/portrait/big/431755-1624534430.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/147.png?lm=1520611569
david neres,https://img.a.transfermarkt.technology/portrait/big/469822-1642504199.png?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
andre silva,https://img.a.transfermarkt.technology/portrait/big/198008-1599988802.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/136.png?lm=1520611569
mateo kovacic,https://img.a.transfermarkt.technology/portrait/big/51471-1624351322.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/37.png?lm=1520611569
andre onana,https://img.a.transfermarkt.technology/portrait/big/234509-1556274335.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/31.png?lm=1520611569
leon bailey,https://img.a.transfermarkt.technology/portrait/big/387626-1615896919.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/76.png?lm=1520611569
duvan zapata,https://img.a.transfermarkt.technology/portrait/big/73794-1570005057.png?lm=1,https://tmssl.akamaized.net/images/flagge/medium/83.png?lm=1520611569
dominic calvert lewin,https://img.a.transfermarkt.technology/portrait/big/default.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/default.png?lm=1520611569
konstantinos manolas,https://img.a.transfermarkt.technology/portrait/big/104752-1448465990.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/56.png?lm=1520611569
caglar soyuncu,https://img.a.transfermarkt.technology/portrait/big/320141-1622118720.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/174.png?lm=1520611569
reece james,https://img.a.transfermarkt.technology/portrait/big/472423-1636537984.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
marcos alonso,https://img.a.transfermarkt.technology/portrait/big/112515-1620650716.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
sebastien haller,https://img.a.transfermarkt.technology/portrait/big/181375-1533115156.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/38.png?lm=1520611569
felipe anderson,https://img.a.transfermarkt.technology/portrait/big/159372-1606396538.png?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
benjamin mendy,https://img.a.transfermarkt.technology/portrait/big/157495-1598301159.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
hirving lozano,https://img.a.transfermarkt.technology/portrait/big/316889-1536655850.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/110.png?lm=1520611569
radja nainggolan,https://img.a.transfermarkt.technology/portrait/big/41982-1596029669.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/19.png?lm=1520611569
arturo vidal,https://img.a.transfermarkt.technology/portrait/big/37666-1502276644.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/33.png?lm=1520611569
thorgan hazard,https://img.a.transfermarkt.technology/portrait/big/102226-1599988904.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/19.png?lm=1520611569
juan mata,https://img.a.transfermarkt.technology/portrait/big/44068-1527148066.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
dani ceballos,https://img.a.transfermarkt.technology/portrait/big/319745-1561391851.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
diogo jota,https://img.a.transfermarkt.technology/portrait/big/340950-1633340107.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/136.png?lm=1520611569
ibrahima konate,https://img.a.transfermarkt.technology/portrait/big/357119-1532352081.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
frank lampard,https://img.a.transfermarkt.technology/portrait/big/3163-1464162968.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
malcom,https://img.a.transfermarkt.technology/portrait/big/323704-1602271074.png?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
aaron ramsey,https://img.a.transfermarkt.technology/portrait/big/50057-1518795716.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/191.png?lm=1520611569
ivan perisic,https://img.a.transfermarkt.technology/portrait/big/42460-1570373091.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/37.png?lm=1520611569
leonardo bonucci,https://img.a.transfermarkt.technology/portrait/big/39983-1448464012.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/75.png?lm=1520611569
moussa diaby,https://img.a.transfermarkt.technology/portrait/big/395516-1642608355.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
joe gomez,https://img.a.transfermarkt.technology/portrait/big/256178-1595946530.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
marcel sabitzer,https://img.a.transfermarkt.technology/portrait/big/106987-1613997164.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/127.png?lm=1520611569
mario gomez,https://img.a.transfermarkt.technology/portrait/big/6288-1563260524.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/40.png?lm=1520612525
samuel etoo,https://img.a.transfermarkt.technology/portrait/big/4257-1444922080.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/31.png?lm=1520611569
luke shaw,https://img.a.transfermarkt.technology/portrait/big/183288-1469631475.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
tomas soucek,https://img.a.transfermarkt.technology/portrait/big/283628-1515765413.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/172.png?lm=1520611569
giovanni reyna,https://img.a.transfermarkt.technology/portrait/big/504215-1636537626.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/184.png?lm=1520611569
paulinho,https://img.a.transfermarkt.technology/portrait/big/57229-1563350348.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
axel witsel,https://img.a.transfermarkt.technology/portrait/big/35047-1534236499.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/19.png?lm=1520611569
krzysztof piatek,https://img.a.transfermarkt.technology/portrait/big/327757-1568185404.png?lm=1,https://tmssl.akamaized.net/images/flagge/medium/135.png?lm=1520611569
rodrigo de paul,https://img.a.transfermarkt.technology/portrait/big/255901-1623838716.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/9.png?lm=1520611569
yannick carrasco,https://img.a.transfermarkt.technology/portrait/big/140776-1447152507.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/19.png?lm=1520611569
filip kostic,https://img.a.transfermarkt.technology/portrait/big/161011-1599992051.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/215.png?lm=1520611569
oscar,https://img.a.transfermarkt.technology/portrait/big/85314-1563435929.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
emre can,https://img.a.transfermarkt.technology/portrait/big/119296-1567162394.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/40.png?lm=1520612525
jonathan tah,https://img.a.transfermarkt.technology/portrait/big/196357-1582110175.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/40.png?lm=1520612525
julian draxler,https://img.a.transfermarkt.technology/portrait/big/85148-1601898137.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/40.png?lm=1520612525
cesar azpilicueta,https://img.a.transfermarkt.technology/portrait/big/57500-1518795311.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
edmond tapsoba,https://img.a.transfermarkt.technology/portrait/big/564545-1615892859.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/29.png?lm=1520611569
angel correa,https://img.a.transfermarkt.technology/portrait/big/266807-1622131083.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/9.png?lm=1520611569
nathan ake,https://img.a.transfermarkt.technology/portrait/big/177476-1483877894.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/122.png?lm=1520611569
ben white,https://img.a.transfermarkt.technology/portrait/big/335721-1571052198.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
alex meret,https://img.a.transfermarkt.technology/portrait/big/240414-1595847422.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/75.png?lm=1520611569
ismael bennacer,https://img.a.transfermarkt.technology/portrait/big/351816-1594276829.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/4.png?lm=1520611569
maxi gomez,https://img.a.transfermarkt.technology/portrait/big/396894-1522826015.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/179.png?lm=1520611569
hector bellerin,https://img.a.transfermarkt.technology/portrait/big/191217-1464872060.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
arjen robben,https://img.a.transfermarkt.technology/portrait/big/4360-1540568808.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/122.png?lm=1520611569
ricardo pereira,https://img.a.transfermarkt.technology/portrait/big/215876-1510137446.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/136.png?lm=1520611569
wesley fofana,https://img.a.transfermarkt.technology/portrait/big/475411-1576665174.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
lucas moura,https://img.a.transfermarkt.technology/portrait/big/77100-1454602060.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
kalvin phillips,https://img.a.transfermarkt.technology/portrait/big/351749-1543494579.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
harry winks,https://img.a.transfermarkt.technology/portrait/big/249126-1457456772.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
alexander isak,https://img.a.transfermarkt.technology/portrait/big/349066-1581072119.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/147.png?lm=1520611569
andrea belotti,https://img.a.transfermarkt.technology/portrait/big/167727-1596180996.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/75.png?lm=1520611569
javi martinez,https://img.a.transfermarkt.technology/portrait/big/44017-1540568493.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
fikayo tomori,https://img.a.transfermarkt.technology/portrait/big/303254-1611309323.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
francesco totti,https://img.a.transfermarkt.technology/portrait/big/5958-1448466835.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/75.png?lm=1520611569
everton,https://img.a.transfermarkt.technology/portrait/big/321239-1603795820.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
moise kean,https://img.a.transfermarkt.technology/portrait/big/364135-1545231665.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/75.png?lm=1520611569
presnel kimpembe,https://img.a.transfermarkt.technology/portrait/big/282041-1601924200.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
nuno mendes,https://img.a.transfermarkt.technology/portrait/big/616341-1595252889.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/136.png?lm=1520611569
joel matip,https://img.a.transfermarkt.technology/portrait/big/82105-1544635015.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/31.png?lm=1520611569
leandro paredes,https://img.a.transfermarkt.technology/portrait/big/166237-1639582931.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/9.png?lm=1520611569
goncalo guedes,https://img.a.transfermarkt.technology/portrait/big/225122-1629475017.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/136.png?lm=1520611569
stefan savic,https://img.a.transfermarkt.technology/portrait/big/107010-1447152848.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/216.png?lm=1520611569
nelson semedo,https://img.a.transfermarkt.technology/portrait/big/231572-1474546433.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/136.png?lm=1520611569
jesse lingard,https://img.a.transfermarkt.technology/portrait/big/141660-1476872812.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
bastian schweinsteiger,https://img.a.transfermarkt.technology/portrait/big/2514-1551256967.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/40.png?lm=1520612525
eric dier,https://img.a.transfermarkt.technology/portrait/big/175722-1490363990.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
adama traore,https://img.a.transfermarkt.technology/portrait/big/204103-1570000875.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
mikel merino,https://img.a.transfermarkt.technology/portrait/big/338424-1471508815.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
nemanja matic,https://img.a.transfermarkt.technology/portrait/big/74683-1498839702.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/215.png?lm=1520611569
manuel akanji,https://img.a.transfermarkt.technology/portrait/big/284730-1615389562.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/148.png?lm=1520611569
marek hamsik,https://img.a.transfermarkt.technology/portrait/big/38593-1630526043.png?lm=1,https://tmssl.akamaized.net/images/flagge/medium/154.png?lm=1520611569
pablo sarabia,https://img.a.transfermarkt.technology/portrait/big/74230-1602692460.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
jordan pickford,https://img.a.transfermarkt.technology/portrait/big/130164-1488971129.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
pierre emile hojbjerg,https://img.a.transfermarkt.technology/portrait/big/default.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/default.png?lm=1520611569
youssef en nesyri,https://img.a.transfermarkt.technology/portrait/big/default.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/default.png?lm=1520611569
ante rebic,https://img.a.transfermarkt.technology/portrait/big/187587-1596115623.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/37.png?lm=1520611569
carlos tevez,https://img.a.transfermarkt.technology/portrait/big/4276-1463994638.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/9.png?lm=1520611569
michy batshuayi,https://img.a.transfermarkt.technology/portrait/big/179184-1635601030.jpeg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/19.png?lm=1520611569
raphael guerreiro,https://img.a.transfermarkt.technology/portrait/big/170986-1534235943.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/136.png?lm=1520611569
wojciech szczesny,https://img.a.transfermarkt.technology/portrait/big/44058-1595847517.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/135.png?lm=1520611569
diego godin,https://img.a.transfermarkt.technology/portrait/big/54928-1547721268.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/179.png?lm=1520611569
didier drogba,https://img.a.transfermarkt.technology/portrait/big/3924-1524305788.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/38.png?lm=1520611569
gerard moreno,https://img.a.transfermarkt.technology/portrait/big/177467-1601538911.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/157.png?lm=1520611569
alex telles,https://img.a.transfermarkt.technology/portrait/big/255755-1542105315.png?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
thiago silva,https://img.a.transfermarkt.technology/portrait/big/29241-1462893880.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
arkadiusz milik,https://img.a.transfermarkt.technology/portrait/big/191891-1595577862.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/135.png?lm=1520611569
toby alderweireld,https://img.a.transfermarkt.technology/portrait/big/42710-1518794817.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/19.png?lm=1520611569
alex oxlade chamberlain,https://img.a.transfermarkt.technology/portrait/big/default.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/default.png?lm=1520611569
aaron wan bissaka,https://img.a.transfermarkt.technology/portrait/big/477758-1617030255.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/189.png?lm=1520611569
andreas christensen,https://img.a.transfermarkt.technology/portrait/big/196948-1620650859.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/39.png?lm=1520611569
jonathan ikone,https://img.a.transfermarkt.technology/portrait/big/324690-1582554839.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
tiemoue bakayoko,https://img.a.transfermarkt.technology/portrait/big/182618-1448024950.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
marcus thuram,https://img.a.transfermarkt.technology/portrait/big/318528-1624028332.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
michael essien,https://img.a.transfermarkt.technology/portrait/big/5588-1567972232.png?lm=1,https://tmssl.akamaized.net/images/flagge/medium/54.png?lm=1520611569
alassane plea,https://img.a.transfermarkt.technology/portrait/big/167329-1627997314.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
joaquin correa,https://img.a.transfermarkt.technology/portrait/big/227081-1594716192.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/9.png?lm=1520611569
lukas klostermann,https://img.a.transfermarkt.technology/portrait/big/215599-1532352073.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/40.png?lm=1520612525
florian neuhaus,https://img.a.transfermarkt.technology/portrait/big/278332-1533288929.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/40.png?lm=1520612525
daniele de rossi,https://img.a.transfermarkt.technology/portrait/big/5947-1454935412.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/75.png?lm=1520611569
andrej kramaric,https://img.a.transfermarkt.technology/portrait/big/46580-1617113947.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/37.png?lm=1520611569
boubacar kamara,https://img.a.transfermarkt.technology/portrait/big/394327-1604256413.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/50.png?lm=1520611569
henrikh mkhitaryan,https://img.a.transfermarkt.technology/portrait/big/55735-1515761398.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/10.png?lm=1520611569
nemanja vidic lrm ,https://img.a.transfermarkt.technology/portrait/big/default.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/default.png?lm=1520611569
nani,https://img.a.transfermarkt.technology/portrait/big/33706-1618737188.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/136.png?lm=1520611569
yaya toure,https://img.a.transfermarkt.technology/portrait/big/13091-1544797025.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/38.png?lm=1520611569
robinho,https://img.a.transfermarkt.technology/portrait/big/15511-1506092397.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
andrea pirlo,https://img.a.transfermarkt.technology/portrait/big/5817-1454934952.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/75.png?lm=1520611569
dani alves,https://img.a.transfermarkt.technology/portrait/big/15951-1635327520.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/26.png?lm=1520611569
arda turan,https://img.a.transfermarkt.technology/portrait/big/21369-1622801834.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/174.png?lm=1520611569
vincent kompany,https://img.a.transfermarkt.technology/portrait/big/9594-1454414462.jpg?lm=1,https://tmssl.akamaized.net/images/flagge/medium/19.png?lm=1520611569
